temperature_1,temperature_2,temperature_3,pressure_1,pressure_2,ultrasonic
27.98,29.51,28.59,685.15,0.07,598.29
28.14,29.41,28.6,685.15,0.07,587.05
28.14,29.41,28.6,685.15,0.07,587.05
28.1,29.41,28.59,685.15,0.07,580.1
28.1,29.41,28.59,685.15,0.07,580.1
28.14,29.48,28.59,685.15,0.06,585.62
28.14,29.48,28.59,685.15,0.06,585.62
28.13,29.41,28.61,685.15,0.06,593.59
28.13,29.41,28.61,685.15,0.06,593.59
28.14,29.48,28.58,685.15,0.06,594.0
28.14,29.48,28.58,685.15,0.06,594.0
27.99,29.41,28.62,685.15,0.07,587.05
27.99,29.41,28.62,685.15,0.07,587.05
28.14,29.48,28.58,685.15,0.06,580.1
28.14,29.48,28.58,685.15,0.06,580.1
28.14,29.41,28.61,685.15,0.06,587.05
28.14,29.41,28.61,685.15,0.06,587.05
28.14,29.51,28.59,685.15,0.07,594.0
28.14,29.51,28.59,685.15,0.07,594.0
28.07,29.37,28.62,685.15,0.06,587.05
28.07,29.37,28.62,685.15,0.06,587.05
28.14,29.48,28.59,685.15,0.06,585.42
28.14,29.48,28.59,685.15,0.06,585.42
28.14,29.48,28.6,685.15,0.07,587.05
28.14,29.48,28.6,685.15,0.07,587.05
28.14,29.48,28.63,685.15,0.06,594.0
28.14,29.48,28.63,685.15,0.06,594.0
27.92,29.59,28.6,685.15,0.06,587.05
27.92,29.59,28.6,685.15,0.06,587.05
28.07,29.41,28.62,685.15,0.07,580.1
28.07,29.41,28.62,685.15,0.07,580.1
28.14,29.51,28.58,685.15,0.07,594.0
28.14,29.51,28.58,685.15,0.07,594.0
28.14,29.41,28.6,685.15,0.06,594.0
28.14,29.41,28.6,685.15,0.06,594.0
27.91,29.51,28.58,685.15,0.06,586.44
27.91,29.51,28.58,685.15,0.06,586.44
28.14,29.41,28.61,685.15,0.07,580.1
28.14,29.41,28.61,685.15,0.07,580.1
28.1,29.48,28.58,685.15,0.07,593.8
28.1,29.48,28.58,685.15,0.07,593.8
28.07,29.41,28.62,685.15,0.07,594.0
28.07,29.41,28.62,685.15,0.07,594.0
27.98,29.51,28.58,685.15,0.06,587.05
27.98,29.51,28.58,685.15,0.06,587.05
27.85,29.41,28.6,685.15,0.07,580.1
27.85,29.41,28.6,685.15,0.07,580.1
28.14,29.51,28.58,685.15,0.07,586.85
28.14,29.51,28.58,685.15,0.07,586.85
27.78,29.41,28.62,685.15,0.07,594.0
27.78,29.41,28.62,685.15,0.07,594.0
28.14,29.59,28.59,685.15,0.06,594.0
28.14,29.59,28.59,685.15,0.06,594.0
27.84,29.48,28.6,685.15,0.07,587.05
27.84,29.48,28.6,685.15,0.07,587.05
28.14,29.41,28.61,685.15,0.07,580.51
28.14,29.41,28.61,685.15,0.07,580.51
28.14,29.59,28.58,685.15,0.06,583.17
28.14,29.59,28.58,685.15,0.06,583.17
28.14,29.48,28.63,685.15,0.07,587.05
28.14,29.48,28.63,685.15,0.07,587.05
28.04,29.48,28.6,685.15,0.07,594.0
28.04,29.48,28.6,685.15,0.07,594.0
28.14,29.51,28.58,685.15,0.06,594.0
28.14,29.51,28.58,685.15,0.06,594.0
28.14,29.51,28.63,685.15,0.06,587.05
28.14,29.51,28.63,685.15,0.06,587.05
27.84,29.41,28.6,685.15,0.07,582.96
27.84,29.41,28.6,685.15,0.07,582.96
28.14,29.51,28.59,685.15,0.06,580.1
28.14,29.51,28.59,685.15,0.06,580.1
28.14,29.51,28.65,685.15,0.07,582.76
28.14,29.51,28.65,685.15,0.07,582.76
28.14,29.41,28.62,685.15,0.07,587.05
28.14,29.41,28.62,685.15,0.07,587.05
27.95,29.59,28.59,685.15,0.06,594.0
27.95,29.59,28.59,685.15,0.06,594.0
28.14,29.48,28.62,685.15,0.07,594.0
28.14,29.48,28.62,685.15,0.07,594.0
28.14,29.41,28.63,685.15,0.07,594.0
28.14,29.41,28.63,685.15,0.07,594.0
27.85,29.59,28.61,685.15,0.06,587.05
27.85,29.59,28.61,685.15,0.06,587.05
28.14,29.59,28.61,685.15,0.07,585.42
28.14,29.59,28.61,685.15,0.07,585.42
28.14,29.48,28.68,685.15,0.07,580.31
28.14,29.48,28.68,685.15,0.07,580.31
28.14,29.48,28.63,685.15,0.07,586.85
28.14,29.48,28.63,685.15,0.07,586.85
28.14,29.59,28.62,685.15,0.07,592.36
28.14,29.59,28.62,685.15,0.07,592.36
28.14,29.51,28.62,685.15,0.06,594.0
28.14,29.51,28.62,685.15,0.06,594.0
28.14,29.66,28.71,685.15,0.13,588.69
28.14,29.66,28.71,685.15,0.13,588.69
28.14,29.66,28.8,685.15,0.21,587.05
28.14,29.66,28.8,685.15,0.21,587.05
28.14,29.59,28.81,685.15,0.22,587.05
28.14,29.59,28.81,685.15,0.22,587.05
28.14,29.51,28.79,685.15,0.22,587.05
28.14,29.51,28.79,685.15,0.22,587.05
28.52,29.51,29.08,685.15,0.42,589.91
28.52,29.51,29.08,685.15,0.42,589.91
28.52,29.48,29.08,685.15,0.43,594.0
28.52,29.48,29.08,685.15,0.43,594.0
28.88,29.48,29.31,685.15,0.59,594.2
28.88,29.48,29.31,685.15,0.59,594.2
29.07,29.66,29.6,685.15,0.78,600.95
29.07,29.66,29.6,685.15,0.78,600.95
29.25,29.66,29.86,685.15,0.99,607.9
29.25,29.66,29.86,685.15,0.99,607.9
29.62,29.66,30.15,685.15,1.17,608.51
29.62,29.66,30.15,685.15,1.17,608.51
29.62,29.41,30.45,685.15,1.36,614.84
29.62,29.41,30.45,685.15,1.36,614.84
29.99,29.41,30.6,685.15,1.48,622.0
29.99,29.41,30.6,685.15,1.48,622.0
29.99,29.41,30.59,685.15,1.45,622.4
29.99,29.41,30.59,685.15,1.45,622.4
30.36,29.33,30.89,685.15,1.69,635.89
30.36,29.33,30.89,685.15,1.69,635.89
30.73,29.37,31.29,685.15,1.95,646.31
30.73,29.37,31.29,685.15,1.95,646.31
30.82,29.41,31.53,685.15,2.14,650.2
30.82,29.41,31.53,685.15,2.14,650.2
31.1,29.51,31.73,685.15,2.29,656.74
31.1,29.51,31.73,685.15,2.29,656.74
31.52,29.41,32.11,685.15,2.55,656.74
31.52,29.41,32.11,685.15,2.55,656.74
31.85,29.19,32.43,685.15,2.76,656.74
31.85,29.19,32.43,685.15,2.76,656.74
32.22,29.41,32.7,685.15,2.94,656.74
32.22,29.41,32.7,685.15,2.94,656.74
32.22,29.22,32.76,685.15,2.99,657.15
32.22,29.22,32.76,685.15,2.99,657.15
32.22,29.51,32.85,685.15,3.07,664.91
32.22,29.51,32.85,685.15,3.07,664.91
32.87,29.41,33.26,685.15,3.32,677.79
32.87,29.41,33.26,685.15,3.32,677.79
32.58,29.15,33.29,685.15,3.34,684.73
32.58,29.15,33.29,685.15,3.34,684.73
32.93,29.33,33.44,685.15,3.44,684.53
32.93,29.33,33.44,685.15,3.44,684.53
32.95,29.33,33.51,685.15,3.51,680.44
32.95,29.33,33.51,685.15,3.51,680.44
33.32,29.37,33.77,685.15,3.65,677.79
33.32,29.37,33.77,685.15,3.65,677.79
33.32,29.37,34.01,685.15,3.82,684.73
33.32,29.37,34.01,685.15,3.82,684.73
33.52,29.51,33.91,685.15,3.78,691.68
33.52,29.51,33.91,685.15,3.78,691.68
33.69,29.33,34.26,685.15,3.99,703.94
33.69,29.33,34.26,685.15,3.99,703.94
32.58,29.12,33.05,685.15,3.22,677.79
32.58,29.12,33.05,685.15,3.22,677.79
32.58,29.51,32.98,685.15,3.14,670.22
32.58,29.51,32.98,685.15,3.14,670.22
32.24,29.3,33.02,685.15,3.17,670.63
32.24,29.3,33.02,685.15,3.17,670.63
32.58,29.37,33.24,685.15,3.34,684.73
32.58,29.37,33.24,685.15,3.34,684.73
32.95,29.15,33.53,685.15,3.53,691.68
32.95,29.15,33.53,685.15,3.53,691.68
33.32,29.12,33.76,685.15,3.67,684.73
33.32,29.12,33.76,685.15,3.67,684.73
32.95,29.41,33.67,685.15,3.62,677.79
32.95,29.41,33.67,685.15,3.62,677.79
33.31,29.33,33.68,685.15,3.62,685.55
33.31,29.33,33.68,685.15,3.62,685.55
33.69,29.33,34.39,685.15,4.1,698.83
33.69,29.33,34.39,685.15,4.1,698.83
33.7,29.19,34.41,685.15,4.1,691.68
33.7,29.19,34.41,685.15,4.1,691.68
33.69,29.3,34.35,685.15,4.09,684.73
33.69,29.3,34.35,685.15,4.09,684.73
33.69,29.19,34.39,685.15,4.09,692.5
33.69,29.19,34.39,685.15,4.09,692.5
33.69,29.3,34.35,685.15,4.09,698.63
33.69,29.3,34.35,685.15,4.09,698.63
33.83,29.19,34.4,685.15,4.09,691.68
33.83,29.19,34.4,685.15,4.09,691.68
33.69,29.22,34.34,685.15,4.09,684.73
33.69,29.22,34.34,685.15,4.09,684.73
33.69,29.3,34.35,685.15,4.08,691.68
33.69,29.3,34.35,685.15,4.08,691.68
33.69,29.19,34.4,685.15,4.08,698.63
33.69,29.19,34.4,685.15,4.08,698.63
27.84,29.15,28.4,685.15,0.09,580.1
27.84,29.15,28.4,685.15,0.09,580.1
27.77,29.19,28.36,685.15,0.09,584.39
27.77,29.19,28.36,685.15,0.09,584.39
27.99,29.22,28.36,685.15,0.09,594.0
27.99,29.22,28.36,685.15,0.09,594.0
27.77,29.15,28.41,685.15,0.09,599.31
27.77,29.15,28.41,685.15,0.09,599.31
27.77,29.19,28.35,685.15,0.09,587.46
27.77,29.19,28.35,685.15,0.09,587.46
27.77,29.19,28.36,685.15,0.09,581.33
27.77,29.19,28.36,685.15,0.09,581.33
27.77,29.15,28.4,685.15,0.09,587.05
27.77,29.15,28.4,685.15,0.09,587.05
27.77,29.22,28.34,685.15,0.09,592.57
27.77,29.22,28.34,685.15,0.09,592.57
27.77,29.15,28.4,685.15,0.07,587.05
27.77,29.15,28.4,685.15,0.07,587.05
27.8,29.19,28.35,685.15,0.07,583.99
27.8,29.19,28.35,685.15,0.07,583.99
27.77,29.3,28.36,685.15,0.07,580.1
27.77,29.3,28.36,685.15,0.07,580.1
27.77,29.15,28.39,685.15,0.07,586.85
27.77,29.15,28.39,685.15,0.07,586.85
27.77,29.15,28.39,685.15,0.07,594.0
27.77,29.15,28.39,685.15,0.07,594.0
27.77,29.22,28.34,685.15,0.07,594.0
27.77,29.22,28.34,685.15,0.07,594.0
27.77,29.15,28.37,685.15,0.07,593.18
27.77,29.15,28.37,685.15,0.07,593.18
27.77,29.15,28.42,685.15,0.06,583.78
27.77,29.15,28.42,685.15,0.06,583.78
27.77,29.22,28.36,685.15,0.06,580.1
27.77,29.22,28.36,685.15,0.06,580.1
27.77,29.22,28.37,685.15,0.07,586.44
27.77,29.22,28.37,685.15,0.07,586.44
27.77,29.12,28.4,685.15,0.07,593.18
27.77,29.12,28.4,685.15,0.07,593.18
27.77,29.15,28.4,685.15,0.06,594.2
27.77,29.15,28.4,685.15,0.06,594.2
27.77,29.22,28.36,685.15,0.06,594.0
27.77,29.22,28.36,685.15,0.06,594.0
27.78,29.15,28.41,685.15,0.07,587.05
27.78,29.15,28.41,685.15,0.07,587.05
27.77,29.19,28.43,685.15,0.07,580.51
27.77,29.19,28.43,685.15,0.07,580.51
27.77,29.19,28.39,685.15,0.07,587.05
27.77,29.19,28.39,685.15,0.07,587.05
27.77,29.15,28.41,685.15,0.06,594.0
27.77,29.15,28.41,685.15,0.06,594.0
27.77,29.19,28.44,685.15,0.06,597.27
27.77,29.19,28.44,685.15,0.06,597.27
27.77,29.22,28.39,685.15,0.06,590.32
27.77,29.22,28.39,685.15,0.06,590.32
27.79,29.15,28.41,685.15,0.07,580.1
27.79,29.15,28.41,685.15,0.07,580.1
27.77,29.19,28.44,685.15,0.07,582.76
27.77,29.19,28.44,685.15,0.07,582.76
27.77,29.22,28.4,685.15,0.06,588.69
27.77,29.22,28.4,685.15,0.06,588.69
27.77,29.15,28.44,685.15,0.07,599.31
27.77,29.15,28.44,685.15,0.07,599.31
27.77,29.19,28.42,685.15,0.07,587.05
27.77,29.19,28.42,685.15,0.07,587.05
27.77,29.3,28.42,685.15,0.06,580.1
27.77,29.3,28.42,685.15,0.06,580.1
27.77,29.15,28.47,685.15,0.07,585.83
27.77,29.15,28.47,685.15,0.07,585.83
27.77,29.22,28.41,685.15,0.06,594.0
27.77,29.22,28.41,685.15,0.06,594.0
27.77,29.15,28.47,685.15,0.06,594.0
27.77,29.15,28.47,685.15,0.06,594.0
27.77,29.19,28.43,685.15,0.07,586.85
27.77,29.19,28.43,685.15,0.07,586.85
27.77,29.19,28.43,685.15,0.07,583.99
27.77,29.19,28.43,685.15,0.07,583.99
27.77,29.15,28.45,685.15,0.07,593.59
27.77,29.15,28.45,685.15,0.07,593.59
27.77,29.3,28.44,685.15,0.06,594.0
27.77,29.3,28.44,685.15,0.06,594.0
27.77,29.15,28.47,685.15,0.07,587.05
27.77,29.15,28.47,685.15,0.07,587.05
27.77,29.3,28.41,685.15,0.06,580.1
27.77,29.3,28.41,685.15,0.06,580.1
27.77,29.15,28.45,685.15,0.07,587.05
27.77,29.15,28.45,685.15,0.07,587.05
27.77,29.22,28.42,685.15,0.07,596.86
27.77,29.22,28.42,685.15,0.07,596.86
27.77,29.15,28.45,685.15,0.06,587.66
27.77,29.15,28.45,685.15,0.06,587.66
27.77,29.19,28.43,685.15,0.07,580.1
27.77,29.19,28.43,685.15,0.07,580.1
27.77,29.22,28.44,685.15,0.07,587.05
27.77,29.22,28.44,685.15,0.07,587.05
27.77,29.19,28.45,685.15,0.06,595.43
27.77,29.19,28.45,685.15,0.06,595.43
27.77,29.3,28.44,685.15,0.06,593.39
27.77,29.3,28.44,685.15,0.06,593.39
27.77,29.19,28.48,685.15,0.07,580.1
27.77,29.19,28.48,685.15,0.07,580.1
27.77,29.3,28.43,685.15,0.06,587.05
27.77,29.3,28.43,685.15,0.06,587.05
27.77,29.15,28.47,685.15,0.07,594.0
27.77,29.15,28.47,685.15,0.07,594.0
27.77,29.3,28.42,685.15,0.07,591.34
27.77,29.3,28.42,685.15,0.07,591.34
27.83,29.15,28.45,685.15,0.05,580.1
27.83,29.15,28.45,685.15,0.05,580.1
27.77,29.3,28.42,685.15,0.07,587.05
27.77,29.3,28.42,685.15,0.07,587.05
27.77,29.15,28.45,685.15,0.07,594.0
27.77,29.15,28.45,685.15,0.07,594.0
27.77,29.15,28.43,685.15,0.06,594.0
27.77,29.15,28.43,685.15,0.06,594.0
27.77,29.22,28.43,685.15,0.07,581.33
27.77,29.22,28.43,685.15,0.07,581.33
27.77,29.19,28.47,685.15,0.07,587.05
27.77,29.19,28.47,685.15,0.07,587.05
27.8,29.3,28.41,685.15,0.07,594.0
27.8,29.3,28.41,685.15,0.07,594.0
27.77,29.15,28.45,685.15,0.07,598.09
27.77,29.15,28.45,685.15,0.07,598.09
27.84,29.22,28.41,685.15,0.07,587.05
27.84,29.22,28.41,685.15,0.07,587.05
27.77,29.15,28.44,685.15,0.06,580.1
27.77,29.15,28.44,685.15,0.06,580.1
27.77,29.19,28.42,685.15,0.07,587.05
27.77,29.19,28.42,685.15,0.07,587.05
27.77,29.3,28.42,685.15,0.07,580.1
27.77,29.3,28.42,685.15,0.07,580.1
27.77,29.19,28.47,685.15,0.07,587.05
27.77,29.19,28.47,685.15,0.07,587.05
27.77,29.3,28.41,685.15,0.07,594.0
27.77,29.3,28.41,685.15,0.07,594.0
27.77,29.15,28.44,685.15,0.07,590.53
27.77,29.15,28.44,685.15,0.07,590.53
27.83,29.3,28.41,685.15,0.06,580.1
27.83,29.3,28.41,685.15,0.06,580.1
27.77,29.19,28.43,685.15,0.07,584.39
27.77,29.19,28.43,685.15,0.07,584.39
27.78,29.19,28.42,685.15,0.06,594.0
27.78,29.19,28.42,685.15,0.06,594.0
27.77,29.3,28.42,685.15,0.07,594.0
27.77,29.3,28.42,685.15,0.07,594.0
27.78,29.19,28.45,685.15,0.07,580.51
27.78,29.19,28.45,685.15,0.07,580.51
27.77,29.3,28.4,685.15,0.07,580.1
27.77,29.3,28.4,685.15,0.07,580.1
27.77,29.19,28.44,685.15,0.06,590.73
27.77,29.19,28.44,685.15,0.06,590.73
27.77,29.19,28.42,685.15,0.07,594.0
27.77,29.19,28.42,685.15,0.07,594.0
27.77,29.33,28.41,685.15,0.07,594.0
27.77,29.33,28.41,685.15,0.07,594.0
27.77,29.19,28.43,685.15,0.07,582.96
27.77,29.19,28.43,685.15,0.07,582.96
27.77,29.22,28.41,685.15,0.07,580.1
27.77,29.22,28.41,685.15,0.07,580.1
27.77,29.33,28.42,685.15,0.06,587.05
27.77,29.33,28.42,685.15,0.06,587.05
28.14,29.19,28.74,685.15,0.27,600.95
28.14,29.19,28.74,685.15,0.27,600.95
28.14,29.22,28.74,685.15,0.27,600.95
28.14,29.22,28.74,685.15,0.27,600.95
28.14,29.33,28.71,685.15,0.27,594.0
28.14,29.33,28.71,685.15,0.27,594.0
28.14,29.22,28.73,685.15,0.27,587.05
28.14,29.22,28.73,685.15,0.27,587.05
28.14,29.19,28.78,685.15,0.27,587.05
28.14,29.19,28.78,685.15,0.27,587.05
28.14,29.22,28.73,685.15,0.27,587.05
28.14,29.22,28.73,685.15,0.27,587.05
28.14,29.33,28.73,685.15,0.27,594.41
28.14,29.33,28.73,685.15,0.27,594.41
28.14,29.33,28.74,685.15,0.27,600.95
28.14,29.33,28.74,685.15,0.27,600.95
28.14,29.19,28.77,685.15,0.27,600.95
28.14,29.19,28.77,685.15,0.27,600.95
28.14,29.22,28.78,685.15,0.27,600.74
28.14,29.22,28.78,685.15,0.27,600.74
27.77,29.22,28.43,685.15,0.07,587.05
27.77,29.22,28.43,685.15,0.07,587.05
28.11,29.33,28.41,685.15,0.07,580.72
28.11,29.33,28.41,685.15,0.07,580.72
27.77,29.33,28.42,685.15,0.06,580.1
27.77,29.33,28.42,685.15,0.06,580.1
27.77,29.33,28.43,685.15,0.06,580.1
27.77,29.33,28.43,685.15,0.06,580.1
27.77,29.22,28.43,685.15,0.07,580.72
27.77,29.22,28.43,685.15,0.07,580.72
27.77,29.22,28.45,685.15,0.06,587.05
27.77,29.22,28.45,685.15,0.06,587.05
27.77,29.19,28.47,685.15,0.07,587.05
27.77,29.19,28.47,685.15,0.07,587.05
27.77,29.19,28.47,685.15,0.06,587.05
27.77,29.19,28.47,685.15,0.06,587.05
27.77,29.22,28.47,685.15,0.07,589.91
27.77,29.22,28.47,685.15,0.07,589.91
28.11,29.3,28.49,685.15,0.07,594.0
28.11,29.3,28.49,685.15,0.07,594.0
27.81,29.3,28.48,685.15,0.07,594.0
27.81,29.3,28.48,685.15,0.07,594.0
28.07,29.3,28.49,685.15,0.07,594.0
28.07,29.3,28.49,685.15,0.07,594.0
27.79,29.3,28.49,685.15,0.07,594.0
27.79,29.3,28.49,685.15,0.07,594.0
28.05,29.3,28.49,685.15,0.07,594.0
28.05,29.3,28.49,685.15,0.07,594.0
27.77,29.3,28.49,685.15,0.06,594.0
27.77,29.3,28.49,685.15,0.06,594.0
27.77,29.3,28.48,685.15,0.07,597.47
27.77,29.3,28.48,685.15,0.07,597.47
28.14,29.22,28.78,685.15,0.27,600.95
28.14,29.22,28.78,685.15,0.27,600.95
28.14,29.22,28.78,685.15,0.27,600.95
28.14,29.22,28.78,685.15,0.27,600.95
28.14,29.22,28.78,685.15,0.27,600.95
28.14,29.22,28.78,685.15,0.27,600.95
28.14,29.22,28.78,685.15,0.27,600.95
28.14,29.22,28.78,685.15,0.27,600.95
27.77,29.22,28.48,685.15,0.06,600.95
27.77,29.22,28.48,685.15,0.06,600.95
27.77,29.22,28.48,685.15,0.07,600.54
27.77,29.22,28.48,685.15,0.07,600.54
27.77,29.22,28.49,685.15,0.06,599.11
27.77,29.22,28.49,685.15,0.06,599.11
28.14,29.22,28.8,685.15,0.27,600.95
28.14,29.22,28.8,685.15,0.27,600.95
28.14,29.22,28.8,685.15,0.27,600.95
28.14,29.22,28.8,685.15,0.27,600.95
28.14,29.22,28.81,685.15,0.28,600.95
28.14,29.22,28.81,685.15,0.28,600.95
28.14,29.22,28.8,685.15,0.28,600.95
28.14,29.22,28.8,685.15,0.28,600.95
28.14,29.22,28.8,685.15,0.27,600.95
28.14,29.22,28.8,685.15,0.27,600.95
27.77,29.3,28.49,685.15,0.07,594.0
27.77,29.3,28.49,685.15,0.07,594.0
27.77,29.22,28.49,685.15,0.07,594.0
27.77,29.22,28.49,685.15,0.07,594.0
28.14,29.22,28.79,685.15,0.28,600.95
28.14,29.22,28.79,685.15,0.28,600.95
28.14,29.22,28.79,685.15,0.28,600.95
28.14,29.22,28.79,685.15,0.28,600.95
28.14,29.22,28.79,685.15,0.27,600.95
28.14,29.22,28.79,685.15,0.27,600.95
28.14,29.22,28.79,685.15,0.27,600.95
28.14,29.22,28.79,685.15,0.27,600.95
28.14,29.3,28.78,685.15,0.28,600.95
28.14,29.3,28.78,685.15,0.28,600.95
28.14,29.3,28.77,685.15,0.27,600.95
28.14,29.3,28.77,685.15,0.27,600.95
28.14,29.3,28.77,685.15,0.27,600.95
28.14,29.3,28.77,685.15,0.27,600.95
28.14,29.33,28.78,685.15,0.27,600.95
28.14,29.33,28.78,685.15,0.27,600.95
28.14,29.41,28.77,685.15,0.27,602.79
28.14,29.41,28.77,685.15,0.27,602.79
28.14,29.41,28.78,685.15,0.27,602.17
28.14,29.41,28.78,685.15,0.27,602.17
28.14,29.37,28.78,685.15,0.28,601.36
28.14,29.37,28.78,685.15,0.28,601.36
28.14,29.37,28.75,685.15,0.27,600.95
28.14,29.37,28.75,685.15,0.27,600.95
27.77,29.37,28.43,685.15,0.06,600.54
27.77,29.37,28.43,685.15,0.06,600.54
27.77,29.33,28.45,685.15,0.07,594.0
27.77,29.33,28.45,685.15,0.07,594.0
27.77,29.37,28.44,685.15,0.07,600.54
27.77,29.37,28.44,685.15,0.07,600.54
28.14,29.37,28.74,685.15,0.26,600.95
28.14,29.37,28.74,685.15,0.26,600.95
28.14,29.33,28.75,685.15,0.27,600.95
28.14,29.33,28.75,685.15,0.27,600.95
28.14,29.33,28.75,685.15,0.27,600.95
28.14,29.33,28.75,685.15,0.27,600.95
28.14,29.33,28.75,685.15,0.27,600.95
28.14,29.33,28.75,685.15,0.27,600.95
28.14,29.33,28.77,685.15,0.27,600.95
28.14,29.33,28.77,685.15,0.27,600.95
28.14,29.3,28.78,685.15,0.27,600.95
28.14,29.3,28.78,685.15,0.27,600.95
28.14,29.33,28.75,685.15,0.26,600.95
28.14,29.33,28.75,685.15,0.26,600.95
28.14,29.33,28.77,685.15,0.26,600.95
28.14,29.33,28.77,685.15,0.26,600.95
28.14,29.37,28.77,685.15,0.27,594.41
28.14,29.37,28.77,685.15,0.27,594.41
28.14,29.41,28.75,685.15,0.26,594.0
28.14,29.41,28.75,685.15,0.26,594.0
28.15,29.33,28.77,685.15,0.27,594.0
28.15,29.33,28.77,685.15,0.27,594.0
28.33,29.41,28.77,685.15,0.27,592.57
28.33,29.41,28.77,685.15,0.27,592.57
28.14,29.41,28.77,685.15,0.27,590.12
28.14,29.41,28.77,685.15,0.27,590.12
28.15,29.37,28.78,685.15,0.26,587.05
28.15,29.37,28.78,685.15,0.26,587.05
28.14,29.41,28.79,685.15,0.27,587.05
28.14,29.41,28.79,685.15,0.27,587.05
28.14,29.37,28.78,685.15,0.26,587.05
28.14,29.37,28.78,685.15,0.26,587.05
28.14,29.37,28.78,685.15,0.27,587.05
28.14,29.37,28.78,685.15,0.27,587.05
27.77,29.3,28.49,685.15,0.07,583.58
27.77,29.3,28.49,685.15,0.07,583.58
27.77,29.3,28.48,685.15,0.07,584.39
27.77,29.3,28.48,685.15,0.07,584.39
27.77,29.22,28.52,685.15,0.07,587.05
27.77,29.22,28.52,685.15,0.07,587.05
27.77,29.3,28.52,685.15,0.07,587.05
27.77,29.3,28.52,685.15,0.07,587.05
27.77,29.22,28.5,685.15,0.06,587.05
27.77,29.22,28.5,685.15,0.06,587.05
27.86,29.22,28.52,685.15,0.07,592.57
27.86,29.22,28.52,685.15,0.07,592.57
27.78,29.33,28.53,685.15,0.07,594.0
27.78,29.33,28.53,685.15,0.07,594.0
27.8,29.3,28.5,685.15,0.06,594.0
27.8,29.3,28.5,685.15,0.06,594.0
27.77,29.33,28.48,685.15,0.06,600.95
27.77,29.33,28.48,685.15,0.06,600.95
27.77,29.37,28.48,685.15,0.07,594.2
27.77,29.37,28.48,685.15,0.07,594.2
27.83,29.41,28.5,685.15,0.07,594.0
27.83,29.41,28.5,685.15,0.07,594.0
28.14,29.33,28.5,685.15,0.07,587.05
28.14,29.33,28.5,685.15,0.07,587.05
28.14,29.22,28.53,685.15,0.07,587.05
28.14,29.22,28.53,685.15,0.07,587.05
27.85,29.22,28.53,685.15,0.06,580.1
27.85,29.22,28.53,685.15,0.06,580.1
27.83,29.3,28.52,685.15,0.07,580.1
27.83,29.3,28.52,685.15,0.07,580.1
27.77,29.37,28.5,685.15,0.07,587.05
27.77,29.37,28.5,685.15,0.07,587.05
27.77,29.37,28.49,685.15,0.07,587.05
27.77,29.37,28.49,685.15,0.07,587.05
27.82,29.33,28.5,685.15,0.07,594.0
27.82,29.33,28.5,685.15,0.07,594.0
27.83,29.3,28.53,685.15,0.07,597.47
27.83,29.3,28.53,685.15,0.07,597.47
27.77,29.33,28.55,685.15,0.07,594.0
27.77,29.33,28.55,685.15,0.07,594.0
27.78,29.33,28.5,685.15,0.07,594.0
27.78,29.33,28.5,685.15,0.07,594.0
28.14,29.41,28.5,685.15,0.06,586.85
28.14,29.41,28.5,685.15,0.06,586.85
27.98,29.33,28.52,685.15,0.07,580.1
27.98,29.33,28.52,685.15,0.07,580.1
27.77,29.22,28.56,685.15,0.06,586.64
27.77,29.22,28.56,685.15,0.06,586.64
27.77,29.33,28.54,685.15,0.07,587.05
27.77,29.33,28.54,685.15,0.07,587.05
28.14,29.37,28.52,685.15,0.07,594.0
28.14,29.37,28.52,685.15,0.07,594.0
28.05,29.33,28.69,685.15,0.18,600.33
28.05,29.33,28.69,685.15,0.18,600.33
28.14,29.3,28.85,685.15,0.27,600.33
28.14,29.3,28.85,685.15,0.27,600.33
28.14,29.3,28.82,685.15,0.27,594.0
28.14,29.3,28.82,685.15,0.27,594.0
28.14,29.37,28.8,685.15,0.27,587.05
28.14,29.37,28.8,685.15,0.27,587.05
28.14,29.33,28.83,685.15,0.27,587.05
28.14,29.33,28.83,685.15,0.27,587.05
28.14,29.3,28.86,685.15,0.27,594.0
28.14,29.3,28.86,685.15,0.27,594.0
28.14,29.41,28.5,685.15,0.06,596.66
28.14,29.41,28.5,685.15,0.06,596.66
27.77,29.37,28.52,685.15,0.07,600.95
27.77,29.37,28.52,685.15,0.07,600.95
28.14,29.3,28.55,685.15,0.07,587.46
28.14,29.3,28.55,685.15,0.07,587.46
27.96,29.3,28.52,685.15,0.07,581.53
27.96,29.3,28.52,685.15,0.07,581.53
27.77,29.41,28.54,685.15,0.06,587.05
27.77,29.41,28.54,685.15,0.06,587.05
28.06,29.22,28.55,685.15,0.07,592.57
28.06,29.22,28.55,685.15,0.07,592.57
28.14,29.33,28.74,685.15,0.22,600.95
28.14,29.33,28.74,685.15,0.22,600.95
28.14,29.41,28.77,685.15,0.21,597.68
28.14,29.41,28.77,685.15,0.21,597.68
28.14,29.3,28.8,685.15,0.22,587.05
28.14,29.3,28.8,685.15,0.22,587.05
28.14,29.33,28.74,685.15,0.22,587.05
28.14,29.33,28.74,685.15,0.22,587.05
28.14,29.41,28.75,685.15,0.22,593.39
28.14,29.41,28.75,685.15,0.22,593.39
27.78,29.3,28.57,685.15,0.07,594.2
27.78,29.3,28.57,685.15,0.07,594.2
27.77,29.37,28.53,685.15,0.07,594.0
27.77,29.37,28.53,685.15,0.07,594.0
